,Address,Year,Flats,Entrance,Height,Square,Latitude,Longitude,city,Flats_per_floor,Street
15624,"ул. нижняя, 5",1930,52,4,5,2656.0,55.77676,37.5789,moscow,2.6,ул. нижняя
797,"востряковский проезд, 21 корпус 1",1973,189,4,12,9467.5,55.575541,37.652211,moscow,3.9375,востряковский проезд
12863,"матроса железняка б-р, 6",1960,4,4,5,3392.5,55.826665,37.526537,moscow,0.2,матроса железняка б-р
44285,"ул. хлопина, 7 корпус 3 литер а",1937,68,3,7,6617.3,59.999548,30.371177,spb,3.238095238095238,ул. хлопина
26432,"ул. воронежская, 5",1989,203,3,17,6458.0,55.609736,37.726619,moscow,3.980392156862745,ул. воронежская
28081,"ул. адмирала лазарева, 62 корпус 1",2001,171,4,12,10976.0,55.540827,37.509379,moscow,3.5625,ул. адмирала лазарева
12341,"пр-кт маршала жукова, 3",1959,166,12,5,9409.7,55.775849,37.500486,moscow,2.7666666666666666,пр-кт маршала жукова
10414,"ул. донецкая, 13",1979,394,11,9,19252.0,55.649728,37.721885,moscow,3.97979797979798,ул. донецкая
8734,"ул. 2-я рыбинская, 12",1958,69,4,5,4813.9,55.790453,37.657736,moscow,3.45,ул. 2-я рыбинская
24406,"пр-кт мичуринский, 46",1970,98,1,14,4249.0,55.695865,37.489526,moscow,7.0,пр-кт мичуринский
30269,"ул. саранская, 7",2007,512,9,17,28615.0,55.693135,37.856551,moscow,3.3464052287581696,ул. саранская
5167,"ул. дениса давыдова, 7",1957,144,5,8,10272.0,55.738434,37.516665,moscow,3.6,ул. дениса давыдова
43501,"ул. штурманская, 36 литер а",1964,64,4,5,2760.5,59.814907,30.291102,spb,3.2,ул. штурманская
40405,"ул. тамбовская, 78 литер а",1917,16,1,4,802.2,59.90811,30.352106,spb,4.0,ул. тамбовская
43248,"пр-кт сизова, 21 литер а",2007,282,4,26,14203.2,60.014805,30.278274,spb,2.7115384615384617,пр-кт сизова
11583,"ул. 26-ти бакинских комиссаров, 3 корпус 3а строение 1",1970,335,7,12,16951.0,55.656189,37.487344,moscow,3.9880952380952377,ул. 26-ти бакинских комиссаров
32297,"пр-кт стачек, 85 корпус 1 литер а",1975,148,4,9,7644.19,59.861602,30.254486,spb,4.111111111111111,пр-кт стачек
11773,"пр-кт севастопольский, 47",1964,75,5,5,3123.0,55.670757,37.587712,moscow,3.0,пр-кт севастопольский
8387,"ул. таганская, 29",1974,106,1,16,5073.0,55.739808,37.667528,moscow,6.625,ул. таганская
15244,"ул. борисовские пруды, 25 корпус 1",2003,253,4,17,14284.1,55.635691,37.724912,moscow,3.7205882352941178,ул. борисовские пруды
44134,"ул. шпалерная, 8 литер а",1831,11,5,3,2768.0,59.9486,30.344515,spb,0.7333333333333334,ул. шпалерная
23383,"сосновая ал., 2",1958,32,2,4,2067.1,55.81821,37.46335,moscow,4.0,сосновая ал.
18145,"ул. чугунные ворота, 17",1966,108,3,9,2936.0,55.693668,37.803425,moscow,4.0,ул. чугунные ворота
8300,"1-й колобовский пер., 8",1928,25,1,5,1851.0,55.76879,37.615713,moscow,5.0,1-й колобовский пер.
9572,"генерала карбышева б-р, 18 корпус 4",1968,100,5,5,4507.7,55.781038,37.474812,moscow,4.0,генерала карбышева б-р
7306,"ул. мусы джалиля, 18",1978,207,2,16,10578.2,55.623554,37.741432,moscow,6.46875,ул. мусы джалиля
10227,"ул. нагорная, 25 корпус 1",1967,84,1,12,3616.0,55.676189,37.599444,moscow,7.0,ул. нагорная
16488,"1-й спасоналивковский пер., 17 корпус 2",1931,33,4,5,2757.9,55.73291,37.615354,moscow,1.65,1-й спасоналивковский пер.
49994,"ул. 2-я азинская, 1в",2007,147,4,10,8816.5,55.803691,49.204241,kazan,3.675,ул. 2-я азинская
7174,"малый николопесковский пер., 6",1911,20,1,5,2223.5,55.750732,37.593075,moscow,4.0,малый николопесковский пер.
37573,"ул. ждановская, 27 литер а",1879,23,3,2,611.1,59.958485,30.27945,spb,3.8333333333333335,ул. ждановская
48067,"ул. челюскина, 4/13",1952,123,7,5,6970.2,55.852445,49.076069,kazan,3.5142857142857147,ул. челюскина
48067,"ул. челюскина, 4/13",1952,123,7,5,6970.2,55.852445,49.076069,kazan,3.5142857142857147,ул. челюскина
41456,"ул. победы, 12 литер а",1955,41,4,6,2684.6,59.860803,30.317566,spb,1.7083333333333333,ул. победы
3295,"1-й новоподмосковный пер., 4",1954,111,4,9,7221.0,55.817416,37.503379,moscow,3.083333333333333,1-й новоподмосковный пер.
39255,"пр-кт рижский, 23 литер а",1905,83,4,7,13185.8,59.913663,30.282639,spb,2.9642857142857144,пр-кт рижский
46027,"ш. суздальское, 22 корпус 4 строение 1",2017,357,10,8,17146.9,60.058475,30.275965,spb,4.4625,ш. суздальское
13829,"ул. перекопская, 6",1964,60,3,5,2534.1,55.659383,37.58491,moscow,4.0,ул. перекопская
34190,"пр-кт металлистов, 10 литер а",1963,80,4,5,2243.0,59.943782,30.417126,spb,4.0,пр-кт металлистов
4314,"ул. маршала чуйкова, 7 корпус 3",1964,72,1,9,2549.6,55.697975,37.763324,moscow,8.0,ул. маршала чуйкова
11359,"ул. космонавтов, 8 корпус 3",1970,98,1,1,2682.0,55.820111,37.650199,moscow,98.0,ул. космонавтов
42553,"пр-кт маршала блюхера, 12 литер щ",1991,1,1,2,86.3,59.981609,30.377115,spb,0.5,пр-кт маршала блюхера
13700,"яна райниса б-р, 10",1968,209,6,9,10252.4,55.850787,37.426321,moscow,3.87037037037037,яна райниса б-р
47473,"пр-кт шаумяна, 73 литер а",1960,60,3,5,2590.42,59.923631,30.423765,spb,4.0,пр-кт шаумяна
16505,"ул. космонавта волкова, 15 корпус 2",1960,60,3,5,2522.0,55.816824,37.514176,moscow,4.0,ул. космонавта волкова
38036,"ул. черняховского, 5 литер б",1903,18,1,5,1229.38,59.915571,30.356939,spb,3.6,ул. черняховского
33735,"перекупной пер., 8 литер в",1899,6,1,3,303.0,59.928767,30.3769,spb,2.0,перекупной пер.
11262,"ул. наро-фоминская, 11",1961,64,4,4,2565.0,55.656544,37.386948,moscow,4.0,ул. наро-фоминская
24091,"ул. островитянова, 24 корпус 1",1972,143,3,12,4713.0,55.634745,37.51503,moscow,3.972222222222222,ул. островитянова
36073,"ул. пражская, 37 корпус 1 литер а",1966,134,9,5,4110.0,59.863563,30.398594,spb,2.977777777777778,ул. пражская
10592,"ул. новорогожская, 6 строение 1",2008,216,4,17,11392.0,55.741166,37.682278,moscow,3.176470588235294,ул. новорогожская
43636,"саперный пер., 8 литер а",1846,23,4,4,2446.1,59.941155,30.357334,spb,1.4375,саперный пер.
42067,"ул. маршала казакова, 44 корпус 2 литер а",2010,356,4,18,19379.4,59.860156,30.199949,spb,4.944444444444445,ул. маршала казакова
26034,"ул. новаторов, 34 корпус 6",1984,111,1,16,5268.2,55.664761,37.520204,moscow,6.9375,ул. новаторов
10938,"ул. обручева, 4 корпус 1",1967,192,3,18,8860.0,55.660496,37.50884,moscow,3.555555555555556,ул. обручева
22183,"ул. бибиревская, 19",1979,142,3,12,8173.0,55.882828,37.600495,moscow,3.9444444444444446,ул. бибиревская
5191,"ш. открытое, 5 корпус 13",1961,59,3,5,2475.0,55.814705,37.731856,moscow,3.9333333333333336,ш. открытое
27681,"ул. маршала федоренко, 2 корпус 2",1981,177,4,12,9964.0,55.879026,37.494997,moscow,3.6875,ул. маршала федоренко
20250,"большой строченовский пер., 15 строение 1",1929,34,3,5,1996.5,55.728074,37.631344,moscow,2.2666666666666666,большой строченовский пер.
17742,"ул. менжинского, 3",1957,56,3,5,3783.0,55.865672,37.679933,moscow,3.733333333333333,ул. менжинского
32660,"ул. ярослава гашека, 2 литер а",1975,323,5,14,16422.8,59.832435,30.382604,spb,4.614285714285714,ул. ярослава гашека
48398,"ул. академика королева, 42",1958,12,2,2,662.3,55.839835,49.062136,kazan,3.0,ул. академика королева
28005,"ш. открытое, 2 корпус 3",1958,58,4,5,4085.0,55.808725,37.728478,moscow,2.9,ш. открытое
27444,"ул. генерала кузнецова, 26 корпус 1",1996,209,4,14,11501.0,55.68399,37.853147,moscow,3.732142857142857,ул. генерала кузнецова
11395,"берников пер., 2",1966,80,1,12,3395.0,55.748848,37.649723,moscow,6.666666666666667,берников пер.
48125,"ул. павлюхина, 114 корпус 2",1963,32,2,5,1267.8,55.767165,49.146137,kazan,3.2,ул. павлюхина
45483,"ул. бармалеева, 17 литер а",1873,4,1,4,339.7,59.964813,30.304828,spb,1.0,ул. бармалеева
5796,"последний пер., 25 корпус 2",1904,8,2,4,1042.7,55.770228,37.630355,moscow,1.0,последний пер.
25794,"ул. живописная, 38 корпус 2",1962,60,3,5,2504.7,55.79476,37.455759,moscow,4.0,ул. живописная
19016,"грузинский пер., 3 строение 1",1965,247,9,9,13325.9,55.772163,37.580122,moscow,3.0493827160493825,грузинский пер.
40131,"ул. боровая, 24 литер б",1901,12,1,6,889.5,59.919815,30.347435,spb,2.0,ул. боровая
17006,"п. десеновское, ул. 2-я нововатутинская, 1",2013,176,4,12,10705.1,55.515854,37.351177,moscow,3.6666666666666665,п. десеновское
34163,"пр-кт маршала жукова, 34 корпус 1 литер е",1976,214,6,9,11034.26,59.854224,30.226207,spb,3.962962962962963,пр-кт маршала жукова
22395,"ул. парковая 3-я, 20",1961,100,4,6,5468.01,55.793773,37.783464,moscow,4.166666666666667,ул. парковая 3-я
15036,"ул. 2-я синичкина, 17",1962,100,5,5,4500.0,55.761897,37.715938,moscow,4.0,ул. 2-я синичкина
47922,"октябрьская наб., 90 корпус 3 литер а",1927,18,1,4,373.01,59.871902,30.471214,spb,4.5,октябрьская наб.
8738,"ул. кировоградская, 5",1987,526,8,17,29010.3,55.629181,37.613386,moscow,3.8676470588235294,ул. кировоградская
7251,"пр-кт комсомольский, 27а",1963,72,1,9,2826.0,55.725463,37.581891,moscow,8.0,пр-кт комсомольский
39825,"ул. гаванская, 49 литер а",1956,17,6,5,4125.86,59.939199,30.237643,spb,0.5666666666666667,ул. гаванская
25066,"пр-кт союзный, 12 корпус 1",1968,96,1,12,2094.2,55.749663,37.811716,moscow,8.0,пр-кт союзный
39805,"ул. тамбасова, 13 корпус 3 литер а",2005,168,2,18,10540.6,59.832679,30.153767,spb,4.666666666666667,ул. тамбасова
24684,"ул. лодочная, 15 строение 1",1933,30,3,5,2357.0,55.836625,37.458633,moscow,2.0,ул. лодочная
31903,"поэтический б-р, 5 литер а",1974,179,5,9,9742.8,60.043768,30.346096,spb,3.9777777777777774,поэтический б-р
42728,"пр-кт обуховской обороны, 33 литер а",1917,42,5,5,3894.06,59.912202,30.406005,spb,1.6800000000000002,пр-кт обуховской обороны
28029,"окружной проезд, 11 корпус 6",1958,28,3,5,2440.7,55.792296,37.741441,moscow,1.8666666666666667,окружной проезд
46263,"макарова наб., 26 литер г",1917,11,2,4,788.6,59.948109,30.28069,spb,1.375,макарова наб.
21532,"петровско-разумовский проезд, 16 корпус 2",1956,60,3,8,4695.8,55.798748,37.569378,moscow,2.5,петровско-разумовский проезд
23385,"ул. дубнинская, 47 корпус 1",2005,210,4,14,11993.5,55.870375,37.559927,moscow,3.75,ул. дубнинская
26964,"2-й сетуньский, 19",1967,84,1,12,3635.0,55.732235,37.531577,moscow,7.0,2-й сетуньский
28570,"ул. октябрьская, 38 корпус 5",1926,55,2,7,3217.0,55.789375,37.614716,moscow,3.928571428571429,ул. октябрьская
3414,"ул. байкальская, 23",1972,150,3,14,9444.4,55.817451,37.800865,moscow,3.571428571428572,ул. байкальская
40907,"ул. цимлянская, 6 литер а",1914,61,2,6,4090.3,59.9486,30.411629,spb,5.083333333333333,ул. цимлянская
41112,"ул. бухарестская, 35 корпус 5 литер а",1965,134,9,5,6000.65,59.862126,30.383844,spb,2.977777777777778,ул. бухарестская
38666,"пр-кт загородный, 45 литер а",1906,53,5,8,7473.0,59.921263,30.329558,spb,1.325,пр-кт загородный
27791,"ул. 5-я парковая, 8",1969,98,1,14,4326.4,55.789684,37.789169,moscow,7.0,ул. 5-я парковая
14364,"ул. средняя калитниковская, 24",1957,40,3,4,2686.0,55.735216,37.685871,moscow,3.333333333333333,ул. средняя калитниковская
35296,"пр-кт кондратьевский, 62 корпус 3 литер а",2003,611,13,17,43607.4,59.980258,30.391731,spb,2.764705882352941,пр-кт кондратьевский
4450,"кронштадтский б-р, 45 корпус 3",1969,111,1,14,5386.6,55.852485,37.506684,moscow,7.928571428571429,кронштадтский б-р
5904,"измайловский б-р, 24",1950,30,2,5,1888.0,55.796349,37.792663,moscow,3.0,измайловский б-р
11948,"ул. элеваторная, 6 корпус 1",1972,98,1,14,4255.0,55.601264,37.657017,moscow,7.0,ул. элеваторная
35413,"пр-кт маршала жукова, 56 корпус 6 литер а",1968,70,7,5,3178.97,59.839583,30.20931,spb,2.0,пр-кт маршала жукова
29095,"ш. открытое, 25 корпус 6",1964,118,6,5,5076.8,55.826958,37.759506,moscow,3.9333333333333336,ш. открытое
15915,"ул. гончарова, 8/13",1954,90,4,7,6873.0,55.815569,37.592078,moscow,3.2142857142857144,ул. гончарова
30818,"ул. руставели, 10 корпус 4",1970,63,1,9,2701.0,55.812626,37.592635,moscow,7.0,ул. руставели
37561,"новаторов б-р, 57 корпус 1 литер а",2002,191,5,10,10260.4,59.84485,30.264619,spb,3.82,новаторов б-р
37457,"ул. шепетовская, 16 литер а",1917,11,1,3,497.43,59.947117,30.42054,spb,3.6666666666666665,ул. шепетовская
6211,"ул. 2-я миусская, 3-5",1967,55,1,14,4000.5,55.778148,37.590066,moscow,3.928571428571429,ул. 2-я миусская
30770,"ул. большая ордынка, 34-38",1938,46,3,5,3044.0,55.737198,37.623573,moscow,3.066666666666667,ул. большая ордынка
36602,"ш. петергофское, 76 корпус 14 литер а",2007,10,1,4,578.7,59.8439,30.115993,spb,2.5,ш. петергофское
16482,"большой овчинниковский пер., 20",2008,18,3,4,3172.0,55.74374,37.629583,moscow,1.5,большой овчинниковский пер.
11696,"ш. ленинградское, 56",1969,103,1,14,4984.0,55.838319,37.483113,moscow,7.357142857142857,ш. ленинградское
19943,"ул. краснодарская, 51 корпус 5",1975,98,1,14,4269.5,55.678265,37.768148,moscow,7.0,ул. краснодарская
25975,"пр-кт ленинградский, 74 корпус 1",1959,285,9,9,19688.7,55.805133,37.516952,moscow,3.5185185185185186,пр-кт ленинградский
7609,"ул. веерная, 42 корпус 2",1974,97,1,14,4281.0,55.714115,37.485691,moscow,6.928571428571429,ул. веерная
4088,"п. внуковское, ул. авиаконструктора петлякова, 29",2013,150,1,25,9061.5,55.625709,37.314112,moscow,6.0,п. внуковское
33403,"пр-кт каменноостровский, 44/16 литер б",1893,28,4,6,2847.0,59.969209,30.307972,spb,1.1666666666666667,пр-кт каменноостровский
28169,"ул. малая пироговская, 22",1977,61,1,13,2938.0,55.727349,37.564203,moscow,4.6923076923076925,ул. малая пироговская
40407,"ул. варшавская, 19 корпус 1 литер а",2004,117,3,11,7340.5,59.874941,30.312706,spb,3.5454545454545454,ул. варшавская
2957,"ул. калибровская, 24а",1960,60,3,5,2484.0,55.810486,37.619162,moscow,4.0,ул. калибровская
39406,"перекупной пер., 9 литер а",1903,41,4,7,3759.4,59.928595,30.378238,spb,1.4642857142857142,перекупной пер.
2220,"ш. дмитровское, 155 корпус 1",1969,160,5,9,7067.0,55.897518,37.542222,moscow,3.555555555555556,ш. дмитровское
39597,"ул. марата, 67/17 литер а",1855,30,5,4,2783.32,59.921299,30.34403,spb,1.5,ул. марата
9476,"ул. 4-я парковая, 24",1950,27,3,3,1744.21,55.794629,37.786168,moscow,3.0,ул. 4-я парковая
39920,"ул. кирилловская, 4 литер а",1906,4,3,2,281.1,59.933262,30.379882,spb,0.6666666666666666,ул. кирилловская
10386,"ул. профсоюзная, 113 корпус 1",1986,199,3,17,10899.0,55.63131,37.520285,moscow,3.901960784313725,ул. профсоюзная
34097,"пр-кт суворовский, 55 литер а",1909,10,3,4,593.1,59.940289,30.379478,spb,0.8333333333333334,пр-кт суворовский
41647,"пр-кт лабораторный, 29 литер а",1958,33,3,3,1614.0,59.984251,30.389799,spb,3.6666666666666665,пр-кт лабораторный
15228,"матроса железняка б-р, 3",1977,98,1,14,2686.0,55.826311,37.525342,moscow,7.0,матроса железняка б-р
20788,"пр-кт балаклавский, 34 корпус 3",1965,120,6,5,5185.4,55.646147,37.579789,moscow,4.0,пр-кт балаклавский
39550,"ул. козлова, 21 корпус 2 литер а",1969,80,4,5,3522.63,59.837286,30.218841,spb,4.0,ул. козлова
11849,"ул. шипиловская, 18",1973,213,6,9,10519.0,55.617907,37.70691,moscow,3.9444444444444446,ул. шипиловская
24827,"ул. селезневская, 34 корпус 1",1976,85,1,15,5219.0,55.780871,37.612641,moscow,5.666666666666667,ул. селезневская
5209,"кронштадтский б-р, 6 корпус 3",2015,210,1,26,10930.6,55.840912,37.495231,moscow,8.076923076923077,кронштадтский б-р
3415,"ул. бойцовая, 18 корпус 13",1960,60,3,5,2590.0,55.812808,37.727535,moscow,4.0,ул. бойцовая
37400,"ул. большая посадская, 4 литер а",1901,6,7,4,954.6,59.958075,30.321788,spb,0.2142857142857142,ул. большая посадская
24429,"ул. череповецкая, 16",1979,127,1,16,5854.0,55.897746,37.577507,moscow,7.9375,ул. череповецкая
4522,"ул. судостроительная, 9",1964,66,1,9,2385.5,55.680382,37.670699,moscow,7.333333333333333,ул. судостроительная
30693,"ул. 1-я машиностроения, 7",2021,297,4,17,16356.6,55.715601,37.675002,moscow,4.367647058823529,ул. 1-я машиностроения
34761,"ул. костюшко, 16 литер а",1964,71,7,5,3179.89,59.847657,30.299914,spb,2.0285714285714285,ул. костюшко
23313,"ул. кастанаевская, 44",1966,80,4,5,3669.0,55.736083,37.474345,moscow,4.0,ул. кастанаевская
7014,"ул. зарайская, 19",1975,112,1,14,5419.6,55.731749,37.76866,moscow,8.0,ул. зарайская
15990,"ул. краснопролетарская, 9",1986,436,8,12,28699.0,55.776791,37.606011,moscow,4.541666666666667,ул. краснопролетарская
6359,"ул. вертолетчиков, 13",2017,576,6,25,33357.9,55.704027,37.940858,moscow,3.84,ул. вертолетчиков
5556,"ул. митинская, 19",1994,257,4,17,14322.5,55.843065,37.366817,moscow,3.779411764705882,ул. митинская
1189,"ул. пырьева, 18",1966,84,1,12,3655.0,55.728687,37.525962,moscow,7.0,ул. пырьева
13767,"ул. каховка, 18 корпус 5",1963,79,4,5,3489.3,55.659028,37.570375,moscow,3.95,ул. каховка
15025,"ул. 7-я парковая, 28",1957,121,5,9,9431.31,55.801197,37.794298,moscow,2.6888888888888887,ул. 7-я парковая
30750,"ул. новощукинская, 10 корпус 2",1966,84,1,12,3599.9,55.806697,37.455525,moscow,7.0,ул. новощукинская
34848,"ул. бармалеева, 24 литер а",1912,27,2,5,1642.4,59.965219,30.303121,spb,2.7,ул. бармалеева
37485,"ш. южное, 55 корпус 1 литер а",2015,480,2,26,23593.1,59.857712,30.405143,spb,9.23076923076923,ш. южное
30939,"пр-кт ленинградский, 18",1955,115,2,12,8359.0,55.781458,37.576043,moscow,4.791666666666667,пр-кт ленинградский
39869,"обводного канала наб., 223 корпус 1 литер в",1896,73,4,5,1779.32,59.910032,30.273611,spb,3.65,обводного канала наб.
1760,"большой головин пер., 13 строение 2",1890,8,1,4,686.6,55.76954,37.628514,moscow,2.0,большой головин пер.
21779,"пр-кт зеленый, 69 корпус 2",1964,60,3,5,2576.0,55.753919,37.811114,moscow,4.0,пр-кт зеленый
19289,"ш. энтузиастов, 98 корпус 4",1972,429,12,9,20266.0,55.771398,37.83077,moscow,3.9722222222222223,ш. энтузиастов
2522,"ул. адмирала руднева, 8",2003,151,7,9,9747.0,55.542207,37.527507,moscow,2.396825396825397,ул. адмирала руднева
12024,"перервинский б-р, 14 корпус 2",1999,127,7,9,9013.0,55.655869,37.767878,moscow,2.015873015873016,перервинский б-р
16959,"очаковское, 2 корпус 4",1970,84,1,12,3647.0,55.699411,37.458211,moscow,7.0,очаковское
41572,"ул. авиационная, 11 литер а",1956,241,8,9,14070.9,59.856284,30.323719,spb,3.3472222222222223,ул. авиационная
45779,"ул. кирочная, 11 литер а",1917,20,6,5,3319.63,59.943787,30.354559,spb,0.6666666666666667,ул. кирочная
1788,"ул. 2-я напрудная, 15",1971,98,1,14,4247.0,55.878602,37.688288,moscow,7.0,ул. 2-я напрудная
35110,"ул. чайковского, 44 литер а",1907,18,3,5,1450.2,59.946676,30.361413,spb,1.2,ул. чайковского
22631,"ул. шоссейная, 4 корпус 2",1973,143,4,9,6863.9,55.691887,37.725873,moscow,3.9722222222222223,ул. шоссейная
15383,"ул. фестивальная, 22 корпус 5",1974,96,1,17,5618.9,55.858347,37.500702,moscow,5.647058823529412,ул. фестивальная
45913,"ул. можайская, 1 литер а",1847,6,3,4,372.2,59.918431,30.324582,spb,0.5,ул. можайская
42709,"ул. боровая, 52 литер б",1917,2,1,3,342.5,59.914304,30.343922,spb,0.6666666666666666,ул. боровая
14095,"ул. ирины левченко, 1",2000,438,5,18,26586.2,55.789289,37.491126,moscow,4.866666666666666,ул. ирины левченко
3388,"пр-кт севастопольский, 3 корпус 3",1957,20,2,5,1764.3,55.692876,37.610754,moscow,2.0,пр-кт севастопольский
35080,"пр-кт московский, 127 литер а",1917,28,3,5,1847.0,59.886257,30.319012,spb,1.8666666666666667,пр-кт московский
15032,"ш. алтуфьевское, 42",1979,96,2,12,4973.0,55.87344,37.587569,moscow,4.0,ш. алтуфьевское
29564,"ул. медынская, 5б",1991,166,4,14,9605.0,55.589397,37.64639,moscow,2.9642857142857144,ул. медынская
49848,"ул. белинского, 15",1963,40,2,5,1591.0,55.85385,49.071389,kazan,4.0,ул. белинского
41331,"ул. ярославская, 4 литер а",1880,16,1,5,976.5,59.94449,30.389485,spb,3.2,ул. ярославская
2604,"пр-кт ленинградский, 69 строение 1",1940,148,11,9,12903.1,55.802811,37.517716,moscow,1.494949494949495,пр-кт ленинградский
1550,"ул. митинская, 40 корпус 1",1993,336,4,22,20762.8,55.847993,37.361517,moscow,3.8181818181818175,ул. митинская
49991,"ул. серова, 51/11",2009,364,4,15,24006.8,55.823611,49.07721,kazan,6.066666666666666,ул. серова
3833,"пр-кт пролетарский, 16 корпус 3",1965,180,9,5,8020.0,55.635401,37.654017,moscow,4.0,пр-кт пролетарский
5120,"ул. новомарьинская, 28",1998,585,9,17,32266.2,55.657682,37.767645,moscow,3.823529411764706,ул. новомарьинская
10694,"боровское, 18 корпус 1",2003,110,2,14,4975.0,55.649698,37.369565,moscow,3.928571428571429,боровское
10378,"ул. генерала ермолова, 2",1957,208,7,8,14760.0,55.733959,37.518749,moscow,3.7142857142857135,ул. генерала ермолова
14807,"ул. садовая-кудринская, 8-10-12 строение 1",1949,68,5,7,5562.0,55.76093,37.586491,moscow,1.9428571428571428,ул. садовая-кудринская
48361,"ул. минская, 41",2003,99,2,10,4237.75,55.772755,49.240227,kazan,4.95,ул. минская
41040,"21-я в.о. линия, 16 корпус 8 литер з",1934,57,5,5,3081.33,59.937328,30.25931,spb,2.28,21-я в.о. линия
42105,"ул. наличная, 36 корпус 5 литер б",1974,220,7,10,11953.0,59.947284,30.224276,spb,3.142857142857143,ул. наличная
48918,"ул. карбышева, 36/2",1978,70,1,9,3025.8,55.764009,49.177156,kazan,7.777777777777778,ул. карбышева
18178,"пр-кт университетский, 4",1957,476,16,10,34402.8,55.697067,37.55381,moscow,2.975,пр-кт университетский
27529,"ул. мневники, 7 корпус 2",1988,128,2,17,6970.0,55.771125,37.493659,moscow,3.764705882352941,ул. мневники
22227,"ул. маршала чуйкова, 22 корпус 2",1961,80,4,5,3469.2,55.699122,37.760189,moscow,4.0,ул. маршала чуйкова
36634,"горелово, ш. красносельское, 54 корпус 3 литер а",2010,671,6,15,39925.2,59.792029,30.148799,spb,7.455555555555555,горелово
24595,"4-й верхний михайловский проезд, 10 корпус 4",1935,50,5,5,2766.5,55.706984,37.601295,moscow,2.0,4-й верхний михайловский проезд
23331,"ул. сормовская, 17 корпус 1",1968,100,5,5,4481.0,55.706655,37.808743,moscow,4.0,ул. сормовская
36938,"ул. белы куна, 20 корпус 1 литер а",1968,205,6,9,10788.1,59.874282,30.386359,spb,3.796296296296296,ул. белы куна
39427,"пр-кт славы, 2 корпус 4 литер а",1965,197,4,9,10960.91,59.857061,30.367979,spb,5.472222222222222,пр-кт славы
19798,"кадомцева проезд, 21",1966,84,1,12,3613.0,55.827019,37.667384,moscow,7.0,кадомцева проезд
27382,"ул. бойцовая, 24 корпус 3",1959,67,3,5,4173.0,55.815736,37.727832,moscow,4.466666666666667,ул. бойцовая
45875,"ул. карпинского, 36 корпус 2 литер а",1965,100,5,5,4502.08,60.011999,30.426999,spb,4.0,ул. карпинского
24916,"пр-кт мичуринский, 6 корпус 1",2003,168,3,17,22056.9,55.715601,37.526268,moscow,3.294117647058824,пр-кт мичуринский
40443,"пр-кт ленинский, 84 корпус 2 литер а",2011,537,4,18,24338.6,59.859122,30.199482,spb,7.458333333333333,пр-кт ленинский
35397,"ул. бестужевская, 7 корпус 3 строение 1",2017,395,2,26,19861.8,59.985404,30.387257,spb,7.596153846153846,ул. бестужевская
41589,"ул. гагаринская, 3 литер б",1917,68,6,6,7592.5,59.947635,30.340266,spb,1.888888888888889,ул. гагаринская
49221,"ул. маяковского, 29б",2000,10,1,4,1376.0,55.790914,49.13163,kazan,2.5,ул. маяковского
47769,"ул. софьи ковалевской, 15 корпус 3 литер а",1966,100,5,5,4552.04,60.016964,30.418231,spb,4.0,ул. софьи ковалевской
24704,"ул. вересковая, 4",1950,12,2,2,359.2,55.859357,37.640102,moscow,3.0,ул. вересковая
39313,"макаренко пер., 10 литер а",1846,24,8,6,2190.38,59.9189,30.298656,spb,0.5,макаренко пер.
5840,"ул. тимирязевская, 30 корпус 1",1965,84,1,12,3672.8,55.820647,37.561185,moscow,7.0,ул. тимирязевская
20587,"ул. енисейская, 17 корпус 3",1969,171,1,9,4252.0,55.868228,37.661689,moscow,19.0,ул. енисейская
47184,"пр-кт металлистов, 102 литер а",1963,100,5,5,4557.66,59.96911,30.403795,spb,4.0,пр-кт металлистов
21508,"плетешковский пер., 12-16",1973,107,3,9,5393.2,55.770218,37.67387,moscow,3.962962962962963,плетешковский пер.
14495,"ул. инициативная, 18",1962,60,3,5,2481.3,55.715844,37.453693,moscow,4.0,ул. инициативная
6218,"п. воскресенское, чечерский проезд, 126 корпус 2",2013,369,6,16,18980.9,55.52435,37.509667,moscow,3.84375,п. воскресенское
31855,"ул. декабристов, 36/1 литер а",1843,58,7,5,3997.25,59.925493,30.292593,spb,1.6571428571428573,ул. декабристов
1509,"ул. спиридоновка, 12",1969,46,1,12,4259.0,55.759871,37.594405,moscow,3.8333333333333335,ул. спиридоновка
31942,"пр-кт невский, 3 литер а",1839,23,4,5,3757.24,59.936787,30.312643,spb,1.15,пр-кт невский
22620,"ул. большая ордынка, 17 строение 1",1900,63,6,5,5419.0,55.742291,37.625576,moscow,2.1,ул. большая ордынка
16746,"ул. мартеновская, 29",1959,53,3,5,2177.0,55.749309,37.802787,moscow,3.5333333333333337,ул. мартеновская
34944,"ул. шаврова, 5 корпус 2 литер в",1990,119,3,10,6788.9,60.020809,30.229145,spb,3.9666666666666655,ул. шаврова
39574,"ул. победы, 9 литер а",1958,45,3,5,2553.0,59.859045,30.319093,spb,3.0,ул. победы
35614,"ул. авангардная, 20 корпус 1 литер а",1974,249,7,9,12676.42,59.830956,30.18289,spb,3.952380952380952,ул. авангардная
48618,"ул. юлиуса фучика, 100",1996,77,2,10,4107.6,55.770061,49.233211,kazan,3.85,ул. юлиуса фучика
30779,"ул. раменки, 25 корпус 1",1985,272,4,17,17322.0,55.68903,37.493075,moscow,4.0,ул. раменки
